kw_nonzero_count,kw_nonzero_proportion,non_polluted_days_count,non_polluted_days_proportion,kw_nonzero_for_non_polluted_days_count,kw_nonzero_for_non_polluted_days_proportion,ignore_zero,pearson_correlation,spearman_correlation,city,keyword,pollutant,target_statistic,threshold,threshold_side,threshold_percentile,time_shift
46,0.00944558521560575,4835,0.9928131416837782,46,0.00951396070320579,True,-0.030811151593054597,-0.0799506416975266,atlanta,form of pollution,CO,max,9.0,below_threshold,100,1
