kw_nonzero_count,kw_nonzero_proportion,non_polluted_days_count,non_polluted_days_proportion,kw_nonzero_for_non_polluted_days_count,kw_nonzero_for_non_polluted_days_proportion,ignore_zero,pearson_correlation,spearman_correlation,city,keyword,pollutant,target_statistic,threshold,threshold_side,threshold_percentile,time_shift
1640,0.33675564681724846,-1,-1,-1,-1,True,-0.1751735537384221,-0.23623638032553798,atlanta,code pink,CO,max,-1.0,above_threshold,100,-1
