kw_nonzero_count,kw_nonzero_proportion,non_polluted_days_count,non_polluted_days_proportion,kw_nonzero_for_non_polluted_days_count,kw_nonzero_for_non_polluted_days_proportion,ignore_zero,pearson_correlation,spearman_correlation,city,keyword,pollutant,target_statistic,threshold,threshold_side,threshold_percentile,time_shift
831,0.1706365503080082,4835,0.9928131416837782,830,0.17166494312306102,True,-0.12948648304162796,-0.0739932480452959,atlanta,fahrenheit a centigrados,CO,max,9.0,below_threshold,100,2
