kw_nonzero_count,kw_nonzero_proportion,non_polluted_days_count,non_polluted_days_proportion,kw_nonzero_for_non_polluted_days_count,kw_nonzero_for_non_polluted_days_proportion,ignore_zero,pearson_correlation,spearman_correlation,city,keyword,pollutant,target_statistic,threshold,threshold_side,threshold_percentile,time_shift
821,0.16858316221765915,-1,-1,-1,-1,False,0.07449221453532129,0.11907942180483116,atlanta,engine power reduced,CO,max,-1.0,above_threshold,100,-1
