kw_nonzero_count,kw_nonzero_proportion,non_polluted_days_count,non_polluted_days_proportion,kw_nonzero_for_non_polluted_days_count,kw_nonzero_for_non_polluted_days_proportion,ignore_zero,pearson_correlation,spearman_correlation,city,keyword,pollutant,target_statistic,threshold,threshold_side,threshold_percentile,time_shift
119,0.024435318275154005,4835,0.9928131416837782,89,0.01840744570837642,True,0.17204533806185413,0.11988416472267094,atlanta,coronavirus symptoms,CO,max,9.0,below_threshold,100,0
