kw_nonzero_count,kw_nonzero_proportion,non_polluted_days_count,non_polluted_days_proportion,kw_nonzero_for_non_polluted_days_count,kw_nonzero_for_non_polluted_days_proportion,ignore_zero,pearson_correlation,spearman_correlation,city,keyword,pollutant,target_statistic,threshold,threshold_side,threshold_percentile,time_shift
2791,0.5731006160164271,4835,0.9928131416837782,2788,0.5766287487073423,False,0.04030017072447665,0.05247251521161942,atlanta,air pollution,CO,max,10000.0,below_threshold,100,-1
