kw_nonzero_count,kw_nonzero_proportion,non_polluted_days_count,non_polluted_days_proportion,kw_nonzero_for_non_polluted_days_count,kw_nonzero_for_non_polluted_days_proportion,ignore_zero,pearson_correlation,spearman_correlation,city,keyword,pollutant,target_statistic,threshold,threshold_side,threshold_percentile,time_shift
2540,0.5215605749486653,4835,0.9928131416837782,2520,0.5211995863495347,False,0.02987415397311328,0.04227746717855328,atlanta,emphysema,CO,max,9.0,below_threshold,100,0
